merchant_category,transaction_id,customer_id,payment_method,location,is_fraud,transaction_amount,timestamp
clothing,TR36020,C0820,UPI,Northrf,1,24.48,2025-05-16 03:39:34
electronics,TR96311,C0879,UPI,Newhno,1,23.74,2025-05-18 20:42:50
entertainment,TR96611,C3942,UPI,Northjyad,1,24.16,2025-04-21 12:35:02
clothing,TR04545,C7913,UPI,Heid,1,23.44,2025-04-28 08:49:52
grocery,TR91294,C8040,UPI,Westle,1,22.6,2025-03-10 02:44:53
grocery,TR67154,C2067,UPI,East,1,23.74,2025-04-27 17:12:28
grocery,TR01359,C2531,UPI,Kirlinvillerv,1,22.19,2025-07-19 04:04:30
clothing,TR02435,C4171,UPI,North,1,24.05,2025-07-12 02:47:12
electronics,TR71983,C8900,UPI,Rohanmouthbdb,1,22.89,2025-07-03 07:07:32
entertainment,TR45139,C5400,UPI,Portfalyshach,1,22.4,2025-08-19 15:11:54
electronics,TR90629,C6069,UPI,Bomouthoo,1,23.43,2025-07-05 07:20:41
grocery,TR88456,C8000,UPI,Newpearle,1,23.05,2025-06-28 09:14:51
grocery,TR78014,C1850,UPI,Mcgly,1,24.49,2025-04-14 23:05:36
electronics,TR34064,C6350,UPI,Westhjani,1,23.11,2025-02-24 17:47:53
electronics,TR35400,C3045,UPI,Abbo,1,22.8,2025-07-03 12:10:32
entertainment,TR21653,C9106,UPI,Treyhaven,1,24.5,2025-04-13 06:29:44
electronics,TR42136,C8602,UPI,Jasko,1,23.24,2025-07-10 03:00:23
entertainment,TR62258,C5105,UPI,Eastyle,1,22.37,2025-03-05 21:57:33
entertainment,TR44512,C4680,UPI,Newgb,1,23.62,2025-07-08 07:17:13
entertainment,TR85654,C6009,UPI,Walshtown,1,23.22,2025-05-08 18:04:32
grocery,TR23933,C2080,UPI,Schowa,1,24.51,2025-05-29 19:26:00
clothing,TR91573,C1003,UPI,Bradfordtonke,1,23.47,2025-05-09 02:17:52
electronics,TR72853,C6202,UPI,Eastv,1,22.33,2025-04-20 23:12:27
grocery,TR08071,C6000,UPI,North,1,24.22,2025-06-17 21:10:46
electronics,TR68151,C6285,UPI,Elketoncx,1,23.24,2025-04-14 04:19:48
entertainment,TR45043,C4080,UPI,Sout,1,23.81,2025-07-01 04:29:42
grocery,TR42487,C8808,UPI,Opco,1,23.43,2025-06-23 19:57:40
clothing,TR21439,C7006,UPI,Lelands,1,22.03,2025-05-04 06:16:13
grocery,TR78902,C0671,UPI,Portrarma,1,23.24,2025-03-21 21:12:02
grocery,TR09748,C6040,UPI,Ondrick,1,23.32,2025-04-04 01:30:19
clothing,TR73177,C4025,UPI,Newqlibbystad,1,24.15,2025-05-02 10:56:20
entertainment,TR76445,C8724,UPI,Southnbartvie,1,23.55,2025-07-04 11:05:33
electronics,TR37453,C7932,UPI,West,1,23.59,2025-06-07 17:08:14
grocery,TR83066,C6002,UPI,Westcerynview,1,23.15,2025-04-12 15:10:35
clothing,TR87274,C3085,UPI,Schow,1,23.49,2025-08-21 02:54:25
clothing,TR51179,C2600,UPI,Douglasfurtyn,1,22.97,2025-05-09 00:38:09
clothing,TR28508,C9900,UPI,Northmnievess,1,21.96,2025-03-05 10:54:41
grocery,TR82330,C0000,UPI,Newfjanet,1,22.16,2025-03-10 02:48:31
electronics,TR21595,C8005,UPI,Darenburyocps,1,24.36,2025-03-28 02:43:17
clothing,TR50589,C3408,UPI,Batz,1,24.2,2025-05-03 12:24:09
electronics,TR81381,C2007,UPI,Portfc,1,23.81,2025-03-03 09:35:04
clothing,TR10200,C3800,UPI,Elwo,1,23.48,2025-04-23 09:05:34
clothing,TR42170,C6960,UPI,Jachesteryaha,1,22.33,2025-07-12 00:01:11
grocery,TR63016,C9200,UPI,Dubuq,1,22.71,2025-03-19 05:20:35
entertainment,TR55200,C9001,UPI,Pats,1,22.56,2025-06-12 23:06:12
electronics,TR87882,C8000,UPI,Lakezsi,1,22.08,2025-04-28 18:37:52
entertainment,TR45838,C4560,UPI,Sout,1,24.45,2025-08-14 15:02:36
clothing,TR64097,C4007,UPI,Gabri,1,21.97,2025-07-30 09:11:07
clothing,TR96009,C7360,UPI,Brue,1,22.55,2025-05-06 23:23:36
entertainment,TR89550,C4300,UPI,Westbnige,1,23.95,2025-06-12 09:17:25
electronics,TR83031,C2745,UPI,Dalenetonuqim,1,22.32,2025-04-14 00:39:18
clothing,TR61608,C9001,UPI,Lajuanast,1,24.44,2025-03-23 04:09:18
clothing,TR32350,C0000,UPI,Celine,1,24.17,2025-07-10 16:50:52
entertainment,TR39137,C0082,UPI,Newv,1,22.81,2025-04-16 21:11:31
electronics,TR77541,C6009,UPI,Normand,1,22.75,2025-03-25 17:56:09
entertainment,TR97524,C2800,UPI,Southi,1,23.94,2025-06-10 00:44:53
entertainment,TR56763,C1380,UPI,Beat,1,22.4,2025-03-25 10:53:43
electronics,TR93291,C6040,UPI,West,1,22.47,2025-06-30 00:59:05
entertainment,TR05759,C4100,UPI,Stros,1,23.21,2025-06-20 06:00:40
clothing,TR32967,C1870,UPI,Stamm,1,22.75,2025-06-12 00:31:27
entertainment,TR53722,C5607,UPI,Basilland,1,23.37,2025-03-20 11:01:39
electronics,TR42161,C5002,UPI,Chongb,1,22.41,2025-02-28 00:54:07
grocery,TR91206,C5405,UPI,Northcs,1,22.73,2025-03-13 14:59:16
entertainment,TR26867,C6304,UPI,Dustymout,1,24.34,2025-03-28 06:12:03
entertainment,TR02510,C0010,UPI,Jenineb,1,23.83,2025-05-21 20:28:36
entertainment,TR99406,C5070,UPI,Keneth,1,22.44,2025-03-24 12:23:21
entertainment,TR15236,C7630,UPI,Nienow,1,24.46,2025-05-13 21:17:45
clothing,TR97627,C2350,UPI,Nort,1,24.47,2025-06-27 19:38:37
entertainment,TR22893,C5008,UPI,Langoshbu,1,23.0,2025-06-30 10:30:48
grocery,TR26759,C7500,UPI,Lakex,1,22.21,2025-07-17 18:47:21
electronics,TR33799,C2599,UPI,Northcgre,1,22.34,2025-05-28 05:38:28
entertainment,TR77180,C6032,UPI,Mayrav,1,23.02,2025-07-26 06:34:02
entertainment,TR40936,C4057,UPI,Littelmou,1,24.46,2025-08-06 02:47:47
clothing,TR15364,C1600,UPI,Faustinob,1,22.23,2025-06-01 22:02:31
grocery,TR24936,C1000,UPI,Mitc,1,24.44,2025-08-04 00:04:04
entertainment,TR72150,C7000,UPI,Swifttongbfgm,1,24.26,2025-05-29 03:06:44
grocery,TR70935,C8100,UPI,Nikol,1,22.12,2025-08-17 02:18:53
grocery,TR45275,C4020,UPI,Eastmid,1,23.91,2025-04-01 09:41:10
grocery,TR73167,C8607,UPI,Gusikow,1,22.01,2025-04-30 07:31:27
electronics,TR76332,C5168,UPI,Ookonsideriam,1,22.45,2025-06-07 11:22:19
grocery,TR18677,C8903,UPI,Southb,1,22.75,2025-05-06 07:10:39
clothing,TR70605,C0003,UPI,Quit,1,24.49,2025-07-21 19:19:34
grocery,TR20796,C9502,UPI,Wilburnto,1,23.97,2025-08-17 05:07:54
grocery,TR00275,C0600,UPI,Portqdiegobor,1,24.26,2025-04-20 10:04:34
clothing,TR65454,C8011,UPI,Elsala,1,21.99,2025-04-08 23:55:10
entertainment,TR06516,C2000,UPI,Eastcsund,1,22.43,2025-08-03 00:37:53
entertainment,TR43808,C7005,UPI,Ethel,1,22.32,2025-07-21 09:17:05
clothing,TR55032,C9010,UPI,Binstownn,1,23.76,2025-05-30 14:03:11
electronics,TR93309,C5123,UPI,Osinskivi,1,22.67,2025-06-11 22:10:56
entertainment,TR76403,C1320,UPI,Streichvi,1,24.42,2025-03-08 14:39:37
entertainment,TR08364,C4004,UPI,Jayne,1,24.16,2025-05-04 04:07:42
grocery,TR90079,C7006,UPI,Eastk,1,22.66,2025-03-03 22:53:23
entertainment,TR18289,C6400,UPI,Lakeh,1,23.75,2025-06-10 17:45:06
entertainment,TR33968,C8726,UPI,East,1,22.34,2025-07-01 14:24:30
clothing,TR45550,C6606,UPI,Marga,1,24.03,2025-07-08 13:33:10
clothing,TR62933,C1850,UPI,Sanf,1,22.89,2025-04-01 08:25:21
clothing,TR78742,C3390,UPI,Karlabo,1,21.99,2025-08-06 19:46:45
electronics,TR74758,C9006,UPI,Newfkar,1,23.02,2025-07-05 20:33:55
electronics,TR99353,C7400,UPI,Newjlasonyafu,1,23.41,2025-07-17 10:33:25
clothing,TR47555,C8075,UPI,Krischesterfx,1,24.06,2025-04-29 07:04:39
electronics,TR75835,C1030,UPI,Connvil,1,22.55,2025-07-14 14:21:48
clothing,TR45659,C0072,UPI,Newmwadehaven,1,23.86,2025-06-28 09:35:14
entertainment,TR93680,C5500,UPI,Northjrockyvi,1,23.85,2025-03-24 11:34:58
entertainment,TR89419,C4820,UPI,Westtco,1,22.73,2025-07-13 05:12:54
clothing,TR24954,C5503,UPI,South,1,22.08,2025-07-28 02:07:05
clothing,TR43474,C5988,UPI,Southfshawnna,1,22.69,2025-05-29 16:47:45
electronics,TR53891,C6080,UPI,Borerburghnqo,1,23.46,2025-07-14 22:29:16
grocery,TR90206,C6002,UPI,East,1,22.83,2025-02-26 09:18:36
electronics,TR26807,C5009,UPI,Newhshayc,1,22.92,2025-06-15 18:39:14
clothing,TR53292,C9707,UPI,Lakej,1,24.34,2025-06-15 02:39:28
electronics,TR71256,C4330,UPI,Pacochafo,1,22.45,2025-08-05 23:20:21
electronics,TR04131,C5010,UPI,Newwar,1,24.14,2025-04-20 12:23:56
electronics,TR01621,C6622,UPI,Adamsbo,1,23.53,2025-08-07 20:17:00
electronics,TR79708,C4005,UPI,Boylehave,1,24.4,2025-04-09 10:53:27
clothing,TR31052,C3201,UPI,Huelbe,1,23.4,2025-04-16 07:24:28
entertainment,TR26000,C1804,UPI,Eastfjulianne,1,24.21,2025-06-19 11:08:06
grocery,TR99904,C7070,UPI,Newqlor,1,22.97,2025-08-19 16:47:34
electronics,TR43634,C6032,UPI,Marcystad,1,24.1,2025-07-03 21:12:23
electronics,TR08372,C3259,UPI,Randolp,1,24.43,2025-05-27 05:17:03
clothing,TR85894,C7200,UPI,Jayso,1,26.7,2025-07-13 00:17:22
grocery,TR30844,C2000,UPI,Eastiiraiywue,1,26.02,2025-05-10 01:37:33
clothing,TR67584,C6172,UPI,Lake,1,24.61,2025-04-06 18:35:59
electronics,TR15412,C8068,UPI,Antoni,1,25.37,2025-04-11 01:06:27
electronics,TR00358,C0000,UPI,Eastnalainemr,1,24.85,2025-05-11 23:55:40
clothing,TR09386,C8400,UPI,Efren,1,25.3,2025-04-03 00:00:54
entertainment,TR33051,C1000,UPI,Pric,1,26.36,2025-03-10 02:03:54
clothing,TR08631,C2980,UPI,Lakewe,1,26.88,2025-07-28 22:21:31
electronics,TR87598,C6800,UPI,Marlenest,1,25.7,2025-08-17 16:56:36
clothing,TR89139,C0005,UPI,Waltervilleie,1,24.87,2025-06-24 16:53:56
electronics,TR94695,C4000,UPI,Westktamm,1,26.63,2025-04-02 23:47:19
clothing,TR68365,C5007,UPI,Westbleenatow,1,26.11,2025-05-15 19:52:09
entertainment,TR59690,C0534,UPI,Robinview,1,24.88,2025-07-13 10:38:31
clothing,TR12486,C6402,UPI,East,1,25.58,2025-05-02 08:23:02
grocery,TR92102,C0626,UPI,Lakefelli,1,25.32,2025-08-14 10:42:18
entertainment,TR20794,C6380,UPI,East,1,27.04,2025-04-05 19:52:29
entertainment,TR94224,C9080,UPI,Southbsidksyw,1,25.19,2025-04-21 19:03:56
grocery,TR05373,C9007,UPI,East,1,25.58,2025-03-06 06:39:21
electronics,TR77886,C9544,UPI,Rohan,1,24.65,2025-03-04 20:48:25
electronics,TR58748,C4000,UPI,Newzpedro,1,25.27,2025-04-27 08:40:52
entertainment,TR48908,C3430,UPI,Newmpaigeboro,1,26.96,2025-07-18 00:41:45
grocery,TR99304,C6804,UPI,Sout,1,26.8,2025-08-07 03:17:03
entertainment,TR85435,C3000,UPI,Kimbery,1,26.25,2025-07-12 13:01:39
clothing,TR92839,C3480,UPI,Trem,1,26.57,2025-07-07 22:25:40
clothing,TR17544,C3000,UPI,Macejko,1,25.18,2025-03-01 02:12:49
entertainment,TR30274,C1010,UPI,West,1,26.55,2025-04-25 09:45:50
clothing,TR09157,C3180,UPI,Torpt,1,25.19,2025-06-01 22:43:50
grocery,TR04487,C0007,UPI,Southst,1,27.03,2025-04-08 16:11:17
grocery,TR29499,C6019,UPI,Buckr,1,24.97,2025-06-12 05:01:28
grocery,TR24537,C7020,UPI,Lakekjess,1,26.37,2025-07-14 11:05:30
clothing,TR98241,C1027,UPI,Lockmanmoutho,1,26.36,2025-06-04 22:48:47
clothing,TR06205,C3000,UPI,Salley,1,25.89,2025-04-06 22:00:26
entertainment,TR60752,C4004,UPI,Newvshaun,1,25.16,2025-06-04 15:34:39
electronics,TR16402,C5403,UPI,Rennerviewfwd,1,26.52,2025-02-27 10:45:29
grocery,TR51749,C7819,UPI,Powlo,1,26.15,2025-06-24 09:01:05
electronics,TR12439,C7000,UPI,Lakeqleaeazvz,1,25.76,2025-04-14 07:18:59
entertainment,TR88049,C4800,UPI,Upton,1,26.92,2025-07-18 09:33:48
entertainment,TR07191,C2070,UPI,Zemlak,1,26.57,2025-06-03 08:40:01
entertainment,TR92926,C7110,UPI,Bridgettevill,1,26.15,2025-04-14 15:23:27
entertainment,TR81070,C5680,UPI,Northgk,1,26.33,2025-05-29 05:18:24
entertainment,TR58384,C7870,UPI,Lakegda,1,24.79,2025-03-06 18:21:52
clothing,TR10725,C3008,UPI,Sawaynbor,1,24.95,2025-04-08 19:40:26
electronics,TR11803,C6580,UPI,Creminbur,1,26.67,2025-08-17 20:09:24
clothing,TR25909,C6108,UPI,Newyeth,1,25.77,2025-06-23 08:32:47
clothing,TR32527,C4015,UPI,Karolinetondp,1,27.04,2025-07-20 00:38:49
electronics,TR50288,C4700,UPI,Karole,1,24.99,2025-07-03 15:56:49
entertainment,TR50753,C3713,UPI,Simo,1,25.73,2025-04-30 12:26:31
clothing,TR47311,C4003,UPI,Newzlo,1,25.36,2025-08-07 23:54:53
grocery,TR23736,C7085,UPI,Gutmannbo,1,25.2,2025-06-29 02:41:47
grocery,TR18902,C7040,UPI,Orti,1,26.59,2025-06-02 07:20:16
clothing,TR49556,C3054,UPI,Lakemcy,1,26.06,2025-05-26 07:38:49
entertainment,TR74975,C4300,UPI,Wittingbo,1,25.58,2025-04-02 14:50:09
electronics,TR95670,C1120,UPI,Portxtanyasta,1,26.27,2025-03-31 04:21:24
electronics,TR25051,C1176,UPI,Ryanf,1,26.34,2025-05-30 02:51:30
electronics,TR05020,C2063,UPI,Lakesrufusfur,1,24.87,2025-05-02 20:43:58
entertainment,TR02178,C5640,UPI,Northcd,1,26.34,2025-03-11 04:04:47
clothing,TR50610,C7003,UPI,Ryanfu,1,25.68,2025-07-16 13:38:33
clothing,TR27080,C1573,UPI,Northq,1,25.09,2025-04-21 02:41:47
electronics,TR85642,C3000,UPI,Newg,1,24.69,2025-05-04 14:57:43
grocery,TR38865,C5100,UPI,South,1,24.62,2025-04-27 18:44:27
electronics,TR68145,C5000,UPI,Northunelsonh,1,25.24,2025-08-13 13:18:38
entertainment,TR50556,C4000,UPI,Eastzfr,1,24.9,2025-06-06 05:24:42
clothing,TR60732,C1700,UPI,Portnke,1,25.93,2025-06-29 07:29:25
clothing,TR40651,C9075,UPI,East,1,25.97,2025-06-28 21:29:11
grocery,TR41638,C0000,UPI,Newdna,1,25.01,2025-04-03 06:55:45
grocery,TR76346,C3008,UPI,Westjgayleton,1,25.08,2025-05-10 02:06:28
electronics,TR81068,C2000,UPI,Prestonvi,1,24.88,2025-05-07 02:27:50
entertainment,TR57566,C0437,UPI,Lilic,1,26.45,2025-08-07 13:26:11
clothing,TR82096,C7000,UPI,Cecils,1,26.1,2025-03-10 08:42:16
electronics,TR40929,C8700,UPI,Lakewe,1,25.71,2025-04-27 23:16:09
entertainment,TR81707,C7420,UPI,Rathsh,1,26.26,2025-03-30 08:04:10
clothing,TR27859,C3800,UPI,Lake,1,26.49,2025-08-05 13:15:59
entertainment,TR40520,C8988,UPI,Turner,1,26.48,2025-05-13 17:28:11
entertainment,TR06526,C3204,UPI,Ferd,1,25.14,2025-05-12 05:19:59
electronics,TR18679,C5006,UPI,Mariha,1,25.51,2025-06-23 16:01:33
entertainment,TR08610,C6000,UPI,Lakeyl,1,26.49,2025-07-25 00:10:13
entertainment,TR36193,C8070,UPI,Macejko,1,25.62,2025-08-07 21:53:31
electronics,TR61066,C5080,UPI,Haydenlandzot,1,24.62,2025-07-22 08:56:15
entertainment,TR34878,C0105,UPI,Gerd,1,25.28,2025-03-21 19:32:36
electronics,TR38472,C7000,UPI,Lakeuha,1,26.49,2025-07-14 23:05:50
clothing,TR49243,C8880,UPI,Hientow,1,25.08,2025-02-24 10:34:06
entertainment,TR55959,C2000,UPI,Lakei,1,25.09,2025-07-14 05:13:51
grocery,TR83441,C3800,UPI,Bloc,1,24.66,2025-03-04 03:09:23
entertainment,TR87580,C5310,UPI,Shermanvi,1,26.19,2025-03-26 20:33:45
clothing,TR36550,C2248,UPI,Cary,1,25.51,2025-04-05 03:09:17
entertainment,TR85014,C2900,UPI,Westlshantipo,1,25.61,2025-05-02 19:26:11
clothing,TR82270,C7108,UPI,Northgv,1,24.77,2025-03-31 23:17:11
grocery,TR84670,C4061,UPI,Hessell,1,26.33,2025-04-15 15:21:44
clothing,TR01046,C5402,UPI,Riceburyhlgkg,1,25.69,2025-03-26 02:55:46
electronics,TR21264,C1301,UPI,Westg,1,25.06,2025-08-12 10:36:25
entertainment,TR78608,C0850,UPI,Newkherib,1,26.0,2025-07-19 19:32:35
clothing,TR56470,C8002,UPI,East,1,26.58,2025-06-28 22:46:42
electronics,TR28077,C2000,UPI,Lakegj,1,26.28,2025-05-23 17:34:49
electronics,TR72533,C0000,UPI,Newglu,1,26.58,2025-03-12 08:22:20
electronics,TR26622,C7808,UPI,Jewel,1,26.13,2025-06-07 03:08:40
clothing,TR09126,C5292,UPI,Southpk,1,24.92,2025-08-13 14:04:04
entertainment,TR35040,C6007,UPI,Westfch,1,26.5,2025-05-24 03:24:55
entertainment,TR91405,C2040,UPI,West,1,26.92,2025-05-31 08:33:36
electronics,TR67580,C9596,UPI,Wils,1,25.83,2025-07-18 06:44:48
clothing,TR06633,C6100,UPI,Northzmargret,1,25.12,2025-08-04 03:50:40
entertainment,TR44936,C1000,UPI,Hillsv,1,25.01,2025-07-05 19:03:15
grocery,TR51866,C0105,UPI,Cons,1,25.08,2025-08-11 19:35:48
electronics,TR70748,C1000,UPI,Lakeu,1,25.34,2025-03-08 11:52:36
entertainment,TR27428,C2987,UPI,Donnymout,1,26.45,2025-06-18 03:01:49
entertainment,TR43619,C9100,UPI,Danyel,1,26.87,2025-04-01 01:58:25
entertainment,TR12356,C2310,UPI,Aurorapor,1,26.07,2025-03-07 05:00:44
entertainment,TR02680,C9002,UPI,Volkmanstadhl,1,24.82,2025-03-17 11:35:40
grocery,TR09892,C0312,UPI,Westujosp,1,25.03,2025-05-06 12:32:33
entertainment,TR47953,C9408,UPI,Porthju,1,24.57,2025-07-17 09:56:38
electronics,TR89714,C3000,UPI,Newoflora,1,24.85,2025-03-04 16:32:21
clothing,TR46214,C5071,UPI,Westgevel,1,26.89,2025-07-22 19:55:57
electronics,TR17697,C0016,UPI,Braunmo,1,25.01,2025-03-19 11:37:50
entertainment,TR88967,C3600,UPI,Shylast,1,25.95,2025-07-26 18:32:47
entertainment,TR32107,C8851,UPI,Newbn,1,26.78,2025-07-25 03:42:59
grocery,TR14990,C5000,UPI,Lakeiadri,1,26.25,2025-06-01 18:25:56
electronics,TR03693,C3000,UPI,Conne,1,26.0,2025-04-08 21:04:59
electronics,TR82090,C9605,UPI,Newimar,1,25.11,2025-07-17 01:10:24
grocery,TR76793,C1103,UPI,Russe,1,25.16,2025-07-03 00:38:33
clothing,TR86409,C4000,UPI,Lakel,1,25.78,2025-03-28 03:49:01
grocery,TR27960,C8820,UPI,Kasandras,1,26.79,2025-03-26 16:07:42
grocery,TR67482,C5003,UPI,Southwfannynh,1,25.91,2025-07-16 10:52:51
entertainment,TR50032,C7700,UPI,Lakehstevensi,1,26.9,2025-05-20 03:02:35
electronics,TR86638,C8370,UPI,Newtju,1,24.56,2025-05-06 23:31:11
electronics,TR14272,C7056,UPI,Thomps,1,25.54,2025-06-01 09:23:07
entertainment,TR09833,C5470,UPI,Gutkow,1,24.68,2025-05-03 10:58:50
entertainment,TR45515,C9070,UPI,Northwhar,1,25.46,2025-08-05 13:57:36
clothing,TR97947,C9000,UPI,Portwlu,1,25.58,2025-06-26 21:43:20
entertainment,TR97120,C3085,UPI,Michaelshirej,1,26.86,2025-06-12 06:28:45
entertainment,TR30670,C1480,UPI,Westckris,1,25.14,2025-05-29 16:45:43
electronics,TR10893,C5300,UPI,Manteshir,1,25.27,2025-03-01 08:40:11
electronics,TR22635,C4000,UPI,Bradtkestadyz,1,24.7,2025-06-09 12:38:09
clothing,TR47354,C9000,UPI,Newx,1,25.57,2025-04-18 22:11:29
electronics,TR95616,C3040,UPI,Westk,1,26.66,2025-06-26 00:45:46
clothing,TR85725,C4000,UPI,Muller,1,24.63,2025-04-16 14:43:36
entertainment,TR95288,C0483,UPI,Arlines,1,26.45,2025-07-08 02:07:27
grocery,TR33637,C9090,UPI,Waelch,1,26.38,2025-06-04 11:46:37
entertainment,TR00779,C9000,UPI,Sungtowni,1,25.7,2025-06-24 16:21:05
entertainment,TR75932,C7061,UPI,Carr,1,25.26,2025-06-06 18:31:18
entertainment,TR48222,C2901,UPI,Ralp,1,24.72,2025-06-21 08:10:20
clothing,TR92103,C4626,UPI,Lakeemarquisc,1,25.83,2025-06-13 17:05:12
entertainment,TR71828,C7202,UPI,Newi,1,24.79,2025-07-25 21:31:39
entertainment,TR13598,C8230,UPI,Lakeo,1,24.66,2025-05-21 07:42:56
entertainment,TR47265,C7009,UPI,Rodricklandrk,1,25.78,2025-06-04 07:11:16
grocery,TR83085,C9070,UPI,Eastmga,1,25.47,2025-03-12 09:15:19
electronics,TR77963,C3020,UPI,Westhd,1,25.97,2025-06-28 23:57:33
grocery,TR64479,C0949,UPI,Shields,1,26.86,2025-03-12 06:51:48
grocery,TR59529,C3000,UPI,Brai,1,26.28,2025-05-21 00:42:37
clothing,TR06920,C3204,UPI,Weimannla,1,25.57,2025-05-30 20:37:05
electronics,TR93107,C5016,UPI,Northnallansi,1,26.96,2025-08-05 18:37:34
electronics,TR97456,C6408,UPI,Weissnatstadb,1,26.98,2025-08-18 21:58:25
electronics,TR30144,C8000,UPI,Nort,1,24.88,2025-07-14 03:27:07
entertainment,TR82400,C8200,UPI,Portrde,1,26.87,2025-06-19 22:48:48
electronics,TR82633,C3030,UPI,Victorborough,1,25.66,2025-06-11 11:58:51
grocery,TR12545,C9000,UPI,Westgra,1,25.15,2025-03-02 11:26:30
clothing,TR72928,C1080,UPI,Southp,1,26.67,2025-05-13 16:48:45
entertainment,TR93715,C2000,UPI,Noep,1,26.81,2025-03-03 15:01:38
grocery,TR59995,C1020,UPI,Westxellswort,1,25.62,2025-07-13 07:53:38
electronics,TR15216,C5100,UPI,Stammla,1,25.01,2025-06-11 14:01:34
entertainment,TR71199,C1023,UPI,East,1,27.06,2025-03-15 23:17:30
electronics,TR51661,C7802,UPI,Schille,1,26.89,2025-04-21 11:35:05
entertainment,TR98589,C9400,UPI,Northc,1,24.72,2025-05-06 12:21:09
electronics,TR67247,C8537,UPI,Easte,1,25.77,2025-03-11 22:25:11
clothing,TR58305,C3001,UPI,Anku,1,25.96,2025-07-06 11:56:15
grocery,TR88292,C6030,UPI,Wilderman,1,24.7,2025-04-25 16:08:53
grocery,TR25430,C4050,UPI,Portobess,1,26.02,2025-08-11 14:43:13
electronics,TR41378,C2075,UPI,Adelina,1,25.46,2025-03-02 13:09:29
entertainment,TR28539,C6063,UPI,Westscruzzbry,1,24.68,2025-05-23 14:15:04
clothing,TR82368,C5308,UPI,Hoeger,1,26.74,2025-04-14 10:32:20
electronics,TR27763,C6002,UPI,West,1,26.18,2025-03-01 19:29:17
grocery,TR48902,C8005,UPI,Newwdione,1,26.08,2025-05-16 19:06:58
entertainment,TR44387,C2000,UPI,Sherma,1,25.65,2025-03-16 10:56:02
clothing,TR41708,C0100,UPI,Mohr,1,24.78,2025-04-28 13:34:42
entertainment,TR61824,C7064,UPI,Elvinbury,1,25.07,2025-08-12 22:43:33
electronics,TR11756,C6309,UPI,Jonesstadculb,1,25.65,2025-04-03 16:53:37
entertainment,TR98223,C8406,UPI,Kuhlmanvi,1,27.0,2025-03-28 01:09:21
clothing,TR24960,C2980,UPI,Northdsil,1,26.77,2025-03-16 02:03:41
entertainment,TR83279,C4809,UPI,Dainab,1,26.73,2025-06-18 14:26:45
grocery,TR87078,C0000,UPI,Bashiri,1,26.28,2025-04-20 07:36:47
electronics,TR74984,C1061,UPI,Westfmonterdn,1,26.93,2025-06-10 08:26:52
entertainment,TR09462,C2070,UPI,Portcyo,1,25.47,2025-08-21 08:12:00
entertainment,TR30296,C2090,UPI,Eastuj,1,25.92,2025-06-21 00:51:08
entertainment,TR85136,C7000,UPI,Kubburydi,1,25.21,2025-08-11 09:08:46
clothing,TR76114,C3008,UPI,Westvh,1,24.99,2025-08-03 01:13:20
entertainment,TR62115,C5010,UPI,Borisv,1,25.48,2025-06-19 14:32:14
clothing,TR97682,C3740,UPI,Newajamal,1,26.46,2025-08-15 02:07:19
entertainment,TR25218,C4301,UPI,Rodrickvi,1,24.99,2025-08-20 04:51:31
electronics,TR58966,C7000,UPI,Eastzedau,1,25.39,2025-05-20 10:24:33
entertainment,TR84827,C4075,UPI,Westskell,1,26.38,2025-05-31 16:56:41
grocery,TR69481,C8283,UPI,Sout,1,26.88,2025-05-20 05:26:08
clothing,TR67260,C2604,UPI,Westx,1,26.71,2025-04-04 22:37:20
entertainment,TR18133,C6000,UPI,Bern,1,26.92,2025-07-22 13:56:27
clothing,TR58875,C1064,UPI,Lynette,1,26.4,2025-04-17 17:32:21
clothing,TR28253,C0008,UPI,Westtbarr,1,25.85,2025-05-09 11:47:01
clothing,TR81840,C6909,UPI,Cassinfur,1,26.33,2025-05-19 15:42:21
grocery,TR50296,C2205,UPI,Port,1,24.58,2025-07-01 04:51:44
grocery,TR25941,C8000,UPI,Northrwendijj,1,26.7,2025-07-21 22:20:17
grocery,TR27283,C0006,UPI,Northyket,1,25.14,2025-06-07 00:11:09
electronics,TR75078,C0050,UPI,Mohrbergc,1,24.74,2025-06-03 17:17:44
grocery,TR07245,C6080,UPI,Nort,1,26.59,2025-02-27 05:21:36
grocery,TR71494,C2300,UPI,Eastkj,1,25.24,2025-03-23 09:25:12
grocery,TR71081,C3613,UPI,Lock,1,27.05,2025-04-04 23:52:15
electronics,TR67863,C3447,UPI,Northwros,1,26.32,2025-08-06 13:56:44
electronics,TR12965,C9700,UPI,Lakitam,1,26.95,2025-07-03 16:48:15
entertainment,TR34223,C8000,UPI,Donn,1,26.4,2025-05-23 13:03:19
electronics,TR06819,C5000,UPI,Eastlp,1,25.91,2025-06-02 05:27:29
grocery,TR82595,C7040,UPI,South,1,25.67,2025-07-19 21:26:25
clothing,TR00657,C3065,UPI,Greenholttond,1,26.52,2025-05-30 11:14:34
clothing,TR99088,C9005,UPI,Desmondvillej,1,26.97,2025-05-02 03:28:17
entertainment,TR24687,C2962,UPI,Porttar,1,26.0,2025-04-28 23:26:23
clothing,TR46882,C5102,UPI,Easte,1,26.95,2025-04-10 04:56:18
grocery,TR07513,C1004,UPI,Southx,1,25.31,2025-03-06 19:50:52
clothing,TR08695,C8840,UPI,Refugioshirea,1,25.46,2025-07-25 12:49:23
